community_profile_case,climate_zone,timestamp,community_load_kw,pv_generation_kw,net_community_load_kw,profile_id
reference_3a,3A,2018-05-10 13:00:00,436.509837632,1.07144885458,435.438388777,eulp_mixed_3a
reference_3a,3A,2018-05-10 14:00:00,451.681126858,0.990578085314,450.690548773,eulp_mixed_3a
reference_3a,3A,2018-05-10 15:00:00,465.214924281,0.814225259055,464.400699022,eulp_mixed_3a
reference_3a,3A,2018-05-10 16:00:00,472.178406869,0.566853613244,471.611553256,eulp_mixed_3a
reference_3a,3A,2018-05-10 17:00:00,465.260360943,0.338388606139,464.921972337,eulp_mixed_3a
reference_3a,3A,2018-05-10 18:00:00,439.861562649,0.158395781022,439.703166868,eulp_mixed_3a
reference_3a,3A,2018-05-10 19:00:00,409.981554856,0.0416578181054,409.939897038,eulp_mixed_3a
reference_3a,3A,2018-05-10 20:00:00,370.976274953,9.18359156522e-05,370.976183118,eulp_mixed_3a
reference_3a,3A,2018-05-10 21:00:00,315.133562015,0,315.133562015,eulp_mixed_3a
reference_3a,3A,2018-05-10 22:00:00,253.352165157,0,253.352165157,eulp_mixed_3a
reference_3a,3A,2018-05-10 23:00:00,208.679891894,0,208.679891894,eulp_mixed_3a
reference_3a,3A,2018-05-11 00:00:00,182.756754325,0,182.756754325,eulp_mixed_3a
reference_3a,3A,2018-05-11 01:00:00,169.784628223,0,169.784628223,eulp_mixed_3a
reference_3a,3A,2018-05-11 02:00:00,160.626580546,0,160.626580546,eulp_mixed_3a
reference_3a,3A,2018-05-11 03:00:00,155.854256992,0,155.854256992,eulp_mixed_3a
reference_3a,3A,2018-05-11 04:00:00,159.507652812,0,159.507652812,eulp_mixed_3a
reference_3a,3A,2018-05-11 05:00:00,178.139520528,0.00812892029988,178.131391607,eulp_mixed_3a
reference_3a,3A,2018-05-11 06:00:00,205.768420632,0.073840556418,205.694580076,eulp_mixed_3a
reference_3a,3A,2018-05-11 07:00:00,244.513049096,0.243592417749,244.269456678,eulp_mixed_3a
reference_3a,3A,2018-05-11 08:00:00,287.087750275,0.483735798285,286.604014476,eulp_mixed_3a
reference_3a,3A,2018-05-11 09:00:00,332.212137384,0.746707571478,331.465429812,eulp_mixed_3a
reference_3a,3A,2018-05-11 10:00:00,373.981981389,0.945433215517,373.036548174,eulp_mixed_3a
reference_3a,3A,2018-05-11 11:00:00,409.789738899,1.06425535613,408.725483543,eulp_mixed_3a
reference_3a,3A,2018-05-11 12:00:00,441.771425782,1.10265026341,440.668775519,eulp_mixed_3a
reference_3a,3A,2018-05-11 13:00:00,464.943608263,1.06747284804,463.876135415,eulp_mixed_3a
reference_3a,3A,2018-05-11 14:00:00,485.047584505,0.984537263212,484.063047242,eulp_mixed_3a
reference_3a,3A,2018-05-11 15:00:00,503.213173856,0.825772160553,502.387401695,eulp_mixed_3a
reference_3a,3A,2018-05-11 16:00:00,514.848396637,0.624465772162,514.223930865,eulp_mixed_3a
reference_3a,3A,2018-05-11 17:00:00,515.651051037,0.377683751461,515.273367286,eulp_mixed_3a
reference_3a,3A,2018-05-11 18:00:00,493.169607169,0.172254449673,492.997352719,eulp_mixed_3a
reference_3a,3A,2018-05-11 19:00:00,454.336392066,0.0422081073806,454.294183959,eulp_mixed_3a
reference_3a,3A,2018-05-11 20:00:00,406.298217071,9.82187608797e-05,406.298118853,eulp_mixed_3a
reference_3a,3A,2018-05-11 21:00:00,346.028692707,0,346.028692707,eulp_mixed_3a
reference_3a,3A,2018-05-11 22:00:00,281.749053551,0,281.749053551,eulp_mixed_3a
reference_3a,3A,2018-05-11 23:00:00,235.102547021,0,235.102547021,eulp_mixed_3a
reference_3a,3A,2018-05-12 00:00:00,207.509088122,0,207.509088122,eulp_mixed_3a
reference_3a,3A,2018-05-12 01:00:00,191.669489231,0,191.669489231,eulp_mixed_3a
reference_3a,3A,2018-05-12 02:00:00,178.635141355,0,178.635141355,eulp_mixed_3a
reference_3a,3A,2018-05-12 03:00:00,168.013910985,0,168.013910985,eulp_mixed_3a
reference_3a,3A,2018-05-12 04:00:00,160.666968296,0,160.666968296,eulp_mixed_3a
reference_3a,3A,2018-05-12 05:00:00,161.377248827,0.00983947987899,161.367409347,eulp_mixed_3a
reference_3a,3A,2018-05-12 06:00:00,175.290796986,0.0845519824921,175.206245003,eulp_mixed_3a
reference_3a,3A,2018-05-12 07:00:00,212.520222334,0.258842215434,212.261380119,eulp_mixed_3a
reference_3a,3A,2018-05-12 08:00:00,261.170609442,0.472332130322,260.698277311,eulp_mixed_3a
reference_3a,3A,2018-05-12 09:00:00,310.617402943,0.692289035945,309.925113907,eulp_mixed_3a
reference_3a,3A,2018-05-12 10:00:00,351.789743508,0.907624214401,350.882119294,eulp_mixed_3a
reference_3a,3A,2018-05-12 11:00:00,392.867131181,1.03411555109,391.83301563,eulp_mixed_3a
reference_3a,3A,2018-05-12 12:00:00,427.529556646,1.0767874696,426.452769177,eulp_mixed_3a
reference_3a,3A,2018-05-12 13:00:00,454.495980702,1.06014549617,453.435835205,eulp_mixed_3a
reference_3a,3A,2018-05-12 14:00:00,482.460807521,0.974629023847,481.486178497,eulp_mixed_3a
reference_3a,3A,2018-05-12 15:00:00,508.609800582,0.816606878332,507.793193704,eulp_mixed_3a
reference_3a,3A,2018-05-12 16:00:00,522.549131172,0.593168459805,521.955962712,eulp_mixed_3a
reference_3a,3A,2018-05-12 17:00:00,520.694769754,0.373779447122,520.320990307,eulp_mixed_3a
reference_3a,3A,2018-05-12 18:00:00,496.255775685,0.17659158311,496.079184102,eulp_mixed_3a
reference_3a,3A,2018-05-12 19:00:00,457.272114221,0.0427562380211,457.229357983,eulp_mixed_3a
reference_3a,3A,2018-05-12 20:00:00,409.431429429,9.09727480834e-05,409.431338456,eulp_mixed_3a
reference_3a,3A,2018-05-12 21:00:00,348.924377128,0,348.924377128,eulp_mixed_3a
reference_3a,3A,2018-05-12 22:00:00,285.659289952,0,285.659289952,eulp_mixed_3a
reference_3a,3A,2018-05-12 23:00:00,235.6266389,0,235.6266389,eulp_mixed_3a
reference_3a,3A,2018-05-13 00:00:00,204.614128691,0,204.614128691,eulp_mixed_3a
reference_3a,3A,2018-05-13 01:00:00,189.304013767,0,189.304013767,eulp_mixed_3a
reference_3a,3A,2018-05-13 02:00:00,177.524056598,0,177.524056598,eulp_mixed_3a
reference_3a,3A,2018-05-13 03:00:00,167.787689836,0,167.787689836,eulp_mixed_3a
reference_3a,3A,2018-05-13 04:00:00,160.860794457,0,160.860794457,eulp_mixed_3a
reference_3a,3A,2018-05-13 05:00:00,161.868894085,0.00963084482363,161.85926324,eulp_mixed_3a
reference_3a,3A,2018-05-13 06:00:00,175.078941636,0.0830995029307,174.995842134,eulp_mixed_3a
reference_3a,3A,2018-05-13 07:00:00,209.060805625,0.255090597212,208.805715028,eulp_mixed_3a
reference_3a,3A,2018-05-13 08:00:00,254.456603919,0.476685971729,253.979917947,eulp_mixed_3a
reference_3a,3A,2018-05-13 09:00:00,298.50393409,0.69270163584,297.811232454,eulp_mixed_3a
reference_3a,3A,2018-05-13 10:00:00,332.724419337,0.852345052027,331.872074285,eulp_mixed_3a
reference_3a,3A,2018-05-13 11:00:00,365.078996211,0.952625067868,364.126371143,eulp_mixed_3a
reference_3a,3A,2018-05-13 12:00:00,399.142347821,1.01526125674,398.127086565,eulp_mixed_3a
reference_3a,3A,2018-05-13 13:00:00,431.354110847,1.02352605669,430.33058479,eulp_mixed_3a
reference_3a,3A,2018-05-13 14:00:00,464.406877838,0.943709895258,463.463167943,eulp_mixed_3a
reference_3a,3A,2018-05-13 15:00:00,496.080174794,0.803104341005,495.277070453,eulp_mixed_3a
reference_3a,3A,2018-05-13 16:00:00,519.289616541,0.629141919216,518.660474622,eulp_mixed_3a
reference_3a,3A,2018-05-13 17:00:00,523.423606364,0.394748481433,523.028857883,eulp_mixed_3a
reference_3a,3A,2018-05-13 18:00:00,502.721682594,0.182027312973,502.539655281,eulp_mixed_3a
reference_3a,3A,2018-05-13 19:00:00,464.427064273,0.0437795363069,464.383284736,eulp_mixed_3a
reference_3a,3A,2018-05-13 20:00:00,416.472827863,0.000156754796449,416.472671108,eulp_mixed_3a
reference_3a,3A,2018-05-13 21:00:00,356.22365207,0,356.22365207,eulp_mixed_3a
reference_3a,3A,2018-05-13 22:00:00,293.485394432,0,293.485394432,eulp_mixed_3a
reference_3a,3A,2018-05-13 23:00:00,251.256212106,0,251.256212106,eulp_mixed_3a
reference_3a,3A,2018-05-14 00:00:00,229.833138622,0,229.833138622,eulp_mixed_3a
reference_3a,3A,2018-05-14 01:00:00,213.032782762,0,213.032782762,eulp_mixed_3a
reference_3a,3A,2018-05-14 02:00:00,200.112426112,0,200.112426112,eulp_mixed_3a
reference_3a,3A,2018-05-14 03:00:00,191.807803909,0,191.807803909,eulp_mixed_3a
reference_3a,3A,2018-05-14 04:00:00,192.137880839,0,192.137880839,eulp_mixed_3a
reference_3a,3A,2018-05-14 05:00:00,208.349952703,0.00815810886177,208.341794594,eulp_mixed_3a
reference_3a,3A,2018-05-14 06:00:00,237.607221084,0.0714322586037,237.535788826,eulp_mixed_3a
reference_3a,3A,2018-05-14 07:00:00,280.544965089,0.228191525481,280.316773564,eulp_mixed_3a
reference_3a,3A,2018-05-14 08:00:00,330.690454953,0.442673328012,330.247781625,eulp_mixed_3a
reference_3a,3A,2018-05-14 09:00:00,380.61067436,0.649971960503,379.960702399,eulp_mixed_3a
reference_3a,3A,2018-05-14 10:00:00,424.843735245,0.837880428721,424.005854816,eulp_mixed_3a
reference_3a,3A,2018-05-14 11:00:00,463.596039662,0.95563868426,462.640400978,eulp_mixed_3a
reference_3a,3A,2018-05-14 12:00:00,496.737476343,0.993743698068,495.743732645,eulp_mixed_3a
reference_3a,3A,2018-05-14 13:00:00,519.280316553,0.965602005533,518.314714548,eulp_mixed_3a
reference_3a,3A,2018-05-14 14:00:00,534.507334062,0.858670900855,533.648663161,eulp_mixed_3a
reference_3a,3A,2018-05-14 15:00:00,544.278802896,0.707677661149,543.571125235,eulp_mixed_3a
reference_3a,3A,2018-05-14 16:00:00,546.381046389,0.521049630324,545.859996759,eulp_mixed_3a
reference_3a,3A,2018-05-14 17:00:00,537.983365248,0.331283883757,537.652081364,eulp_mixed_3a
reference_3a,3A,2018-05-14 18:00:00,515.520788001,0.157459862752,515.363328138,eulp_mixed_3a
reference_3a,3A,2018-05-14 19:00:00,481.530613891,0.0434057206231,481.48720817,eulp_mixed_3a
reference_3a,3A,2018-05-14 20:00:00,436.710369884,0.0014274656481,436.708942418,eulp_mixed_3a
reference_3a,3A,2018-05-14 21:00:00,377.084947185,0,377.084947185,eulp_mixed_3a
reference_3a,3A,2018-05-14 22:00:00,308.945912798,0,308.945912798,eulp_mixed_3a
reference_3a,3A,2018-05-14 23:00:00,259.157779583,0,259.157779583,eulp_mixed_3a
reference_3a,3A,2018-05-15 00:00:00,230.888351721,0,230.888351721,eulp_mixed_3a
reference_3a,3A,2018-05-15 01:00:00,214.21122921,0,214.21122921,eulp_mixed_3a
reference_3a,3A,2018-05-15 02:00:00,202.090117021,0,202.090117021,eulp_mixed_3a
reference_3a,3A,2018-05-15 03:00:00,195.243856309,0,195.243856309,eulp_mixed_3a
reference_3a,3A,2018-05-15 04:00:00,196.544270839,0,196.544270839,eulp_mixed_3a
reference_3a,3A,2018-05-15 05:00:00,212.608645207,0.00408266655599,212.60456254,eulp_mixed_3a
