community_profile_case,profile_id,climate_zone,generation_seed,scenario_id,scenario_hash,duration_h,perfect_information_capacity_kw,perfect_information_status,paired_capacity_delta_kw,paired_capacity_ratio
climate_5a,eulp_mixed_5a,5A,10039,hourly_seed_10039,1bdc6f6718ce480e14872abf8c817ca7f2474c925421164d37dcd81ef7bbdf7f,6,55.6475313976,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10039,hourly_seed_10039,1bdc6f6718ce480e14872abf8c817ca7f2474c925421164d37dcd81ef7bbdf7f,8,55.6475313976,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10040,hourly_seed_10040,858dd48d04360e8d2e31a8cd39a5239c5ee8d7b0796a19e2d33fe60a4ca14ce4,1,111.809388449,optimal,1.13686837722e-13,1
climate_5a,eulp_mixed_5a,5A,10040,hourly_seed_10040,858dd48d04360e8d2e31a8cd39a5239c5ee8d7b0796a19e2d33fe60a4ca14ce4,2,72.949779586,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10040,hourly_seed_10040,858dd48d04360e8d2e31a8cd39a5239c5ee8d7b0796a19e2d33fe60a4ca14ce4,3,53.0576261673,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10040,hourly_seed_10040,858dd48d04360e8d2e31a8cd39a5239c5ee8d7b0796a19e2d33fe60a4ca14ce4,4,53.0576261673,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10040,hourly_seed_10040,858dd48d04360e8d2e31a8cd39a5239c5ee8d7b0796a19e2d33fe60a4ca14ce4,6,53.0576261673,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10040,hourly_seed_10040,858dd48d04360e8d2e31a8cd39a5239c5ee8d7b0796a19e2d33fe60a4ca14ce4,8,53.0576261673,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10041,hourly_seed_10041,58649b802fc94f6b4ee9db9a8d42003776b5e17dbf838fce05ed038d133919e7,1,74.2044675678,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10041,hourly_seed_10041,58649b802fc94f6b4ee9db9a8d42003776b5e17dbf838fce05ed038d133919e7,2,58.6663805991,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10041,hourly_seed_10041,58649b802fc94f6b4ee9db9a8d42003776b5e17dbf838fce05ed038d133919e7,3,58.6663805991,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10041,hourly_seed_10041,58649b802fc94f6b4ee9db9a8d42003776b5e17dbf838fce05ed038d133919e7,4,45.4233250151,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10041,hourly_seed_10041,58649b802fc94f6b4ee9db9a8d42003776b5e17dbf838fce05ed038d133919e7,6,45.4233250151,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10041,hourly_seed_10041,58649b802fc94f6b4ee9db9a8d42003776b5e17dbf838fce05ed038d133919e7,8,45.4233250151,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10042,hourly_seed_10042,8d502e688d80bbd81a07bdc7c4bd8dd84cf715115253661221f806591a7a8522,1,72.7232574597,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10042,hourly_seed_10042,8d502e688d80bbd81a07bdc7c4bd8dd84cf715115253661221f806591a7a8522,2,67.271640286,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10042,hourly_seed_10042,8d502e688d80bbd81a07bdc7c4bd8dd84cf715115253661221f806591a7a8522,3,51.9151097054,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10042,hourly_seed_10042,8d502e688d80bbd81a07bdc7c4bd8dd84cf715115253661221f806591a7a8522,4,51.9151097054,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10042,hourly_seed_10042,8d502e688d80bbd81a07bdc7c4bd8dd84cf715115253661221f806591a7a8522,6,51.9151097054,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10042,hourly_seed_10042,8d502e688d80bbd81a07bdc7c4bd8dd84cf715115253661221f806591a7a8522,8,51.9151097054,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10043,hourly_seed_10043,9431fc2639e65d1e99e455b4fb24513ced37bfd7ce419dedaa8f28e406ed5957,1,61.4593996302,optimal,-6.39488462184e-14,1
climate_5a,eulp_mixed_5a,5A,10043,hourly_seed_10043,9431fc2639e65d1e99e455b4fb24513ced37bfd7ce419dedaa8f28e406ed5957,2,61.4593996302,optimal,-6.39488462184e-14,1
climate_5a,eulp_mixed_5a,5A,10043,hourly_seed_10043,9431fc2639e65d1e99e455b4fb24513ced37bfd7ce419dedaa8f28e406ed5957,3,41.6790518929,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10043,hourly_seed_10043,9431fc2639e65d1e99e455b4fb24513ced37bfd7ce419dedaa8f28e406ed5957,4,41.6790518929,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10043,hourly_seed_10043,9431fc2639e65d1e99e455b4fb24513ced37bfd7ce419dedaa8f28e406ed5957,6,41.6790518929,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10043,hourly_seed_10043,9431fc2639e65d1e99e455b4fb24513ced37bfd7ce419dedaa8f28e406ed5957,8,41.6790518929,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10044,hourly_seed_10044,5c45aed9168d9c8b9173c8a7d303140cb584413e8c7d45afcdea8fa9086719a1,1,65.0999637267,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10044,hourly_seed_10044,5c45aed9168d9c8b9173c8a7d303140cb584413e8c7d45afcdea8fa9086719a1,2,65.0999637267,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10044,hourly_seed_10044,5c45aed9168d9c8b9173c8a7d303140cb584413e8c7d45afcdea8fa9086719a1,3,63.7505795839,optimal,6.39488462184e-14,1
climate_5a,eulp_mixed_5a,5A,10044,hourly_seed_10044,5c45aed9168d9c8b9173c8a7d303140cb584413e8c7d45afcdea8fa9086719a1,4,63.7505795839,optimal,6.39488462184e-14,1
climate_5a,eulp_mixed_5a,5A,10044,hourly_seed_10044,5c45aed9168d9c8b9173c8a7d303140cb584413e8c7d45afcdea8fa9086719a1,6,63.7505795839,optimal,6.39488462184e-14,1
climate_5a,eulp_mixed_5a,5A,10044,hourly_seed_10044,5c45aed9168d9c8b9173c8a7d303140cb584413e8c7d45afcdea8fa9086719a1,8,63.7505795839,optimal,6.39488462184e-14,1
climate_5a,eulp_mixed_5a,5A,10045,hourly_seed_10045,818b81e624aa23a795f5e924d989041f266048226b8d5aa71a7be30ac3a5ef2d,1,65.6470484286,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10045,hourly_seed_10045,818b81e624aa23a795f5e924d989041f266048226b8d5aa71a7be30ac3a5ef2d,2,65.6470484286,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10045,hourly_seed_10045,818b81e624aa23a795f5e924d989041f266048226b8d5aa71a7be30ac3a5ef2d,3,65.6470484286,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10045,hourly_seed_10045,818b81e624aa23a795f5e924d989041f266048226b8d5aa71a7be30ac3a5ef2d,4,65.6470484286,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10045,hourly_seed_10045,818b81e624aa23a795f5e924d989041f266048226b8d5aa71a7be30ac3a5ef2d,6,63.0399671199,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10045,hourly_seed_10045,818b81e624aa23a795f5e924d989041f266048226b8d5aa71a7be30ac3a5ef2d,8,57.5980160935,optimal,-6.39488462184e-14,1
climate_5a,eulp_mixed_5a,5A,10046,hourly_seed_10046,a45100502d10189d9ae99cac51b265f44fbfa6c14346be8d7c86c1ed757717f4,1,111.386089493,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10046,hourly_seed_10046,a45100502d10189d9ae99cac51b265f44fbfa6c14346be8d7c86c1ed757717f4,2,100.181674904,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10046,hourly_seed_10046,a45100502d10189d9ae99cac51b265f44fbfa6c14346be8d7c86c1ed757717f4,3,93.8537570747,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10046,hourly_seed_10046,a45100502d10189d9ae99cac51b265f44fbfa6c14346be8d7c86c1ed757717f4,4,54.4991362232,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10046,hourly_seed_10046,a45100502d10189d9ae99cac51b265f44fbfa6c14346be8d7c86c1ed757717f4,6,54.4991362232,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10046,hourly_seed_10046,a45100502d10189d9ae99cac51b265f44fbfa6c14346be8d7c86c1ed757717f4,8,37.7597540487,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10047,hourly_seed_10047,7a4d63a72d60ac802d8f1dcb24f69eda3f2f8d7116d9d855eb3f3fcdcc52feb4,1,112.421629601,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10047,hourly_seed_10047,7a4d63a72d60ac802d8f1dcb24f69eda3f2f8d7116d9d855eb3f3fcdcc52feb4,2,85.0141880201,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10047,hourly_seed_10047,7a4d63a72d60ac802d8f1dcb24f69eda3f2f8d7116d9d855eb3f3fcdcc52feb4,3,78.7965750688,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10047,hourly_seed_10047,7a4d63a72d60ac802d8f1dcb24f69eda3f2f8d7116d9d855eb3f3fcdcc52feb4,4,54.5700429286,optimal,-6.39488462184e-14,1
climate_5a,eulp_mixed_5a,5A,10047,hourly_seed_10047,7a4d63a72d60ac802d8f1dcb24f69eda3f2f8d7116d9d855eb3f3fcdcc52feb4,6,54.5700429286,optimal,-6.39488462184e-14,1
climate_5a,eulp_mixed_5a,5A,10047,hourly_seed_10047,7a4d63a72d60ac802d8f1dcb24f69eda3f2f8d7116d9d855eb3f3fcdcc52feb4,8,41.7366666282,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10048,hourly_seed_10048,08c6c9a5b9e533fd81182e964b2481b2529ee8c7cc89b6b25bd30d96ace863a7,1,113.259466505,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10048,hourly_seed_10048,08c6c9a5b9e533fd81182e964b2481b2529ee8c7cc89b6b25bd30d96ace863a7,2,111.01493239,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10048,hourly_seed_10048,08c6c9a5b9e533fd81182e964b2481b2529ee8c7cc89b6b25bd30d96ace863a7,3,98.700428243,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10048,hourly_seed_10048,08c6c9a5b9e533fd81182e964b2481b2529ee8c7cc89b6b25bd30d96ace863a7,4,63.2395918013,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10048,hourly_seed_10048,08c6c9a5b9e533fd81182e964b2481b2529ee8c7cc89b6b25bd30d96ace863a7,6,63.2395918013,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10048,hourly_seed_10048,08c6c9a5b9e533fd81182e964b2481b2529ee8c7cc89b6b25bd30d96ace863a7,8,51.7236237953,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10049,hourly_seed_10049,2e149e84d83198e6a7d9b057b74e16057eb3c4e01eea1f278a1e5ccad974147f,1,90.8308937765,optimal,-1.13686837722e-13,1
climate_5a,eulp_mixed_5a,5A,10049,hourly_seed_10049,2e149e84d83198e6a7d9b057b74e16057eb3c4e01eea1f278a1e5ccad974147f,2,61.3017126632,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10049,hourly_seed_10049,2e149e84d83198e6a7d9b057b74e16057eb3c4e01eea1f278a1e5ccad974147f,3,49.5106093608,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10049,hourly_seed_10049,2e149e84d83198e6a7d9b057b74e16057eb3c4e01eea1f278a1e5ccad974147f,4,49.5106093608,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10049,hourly_seed_10049,2e149e84d83198e6a7d9b057b74e16057eb3c4e01eea1f278a1e5ccad974147f,6,49.5106093608,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10049,hourly_seed_10049,2e149e84d83198e6a7d9b057b74e16057eb3c4e01eea1f278a1e5ccad974147f,8,47.5796857074,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10050,hourly_seed_10050,3f1e3c0800abf2a21bed2dcfc6b00e0ddc6ab240e88274c36dc3278c93fc98c1,1,58.3635623157,optimal,1.13686837722e-13,1
climate_5a,eulp_mixed_5a,5A,10050,hourly_seed_10050,3f1e3c0800abf2a21bed2dcfc6b00e0ddc6ab240e88274c36dc3278c93fc98c1,2,45.1685704923,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10050,hourly_seed_10050,3f1e3c0800abf2a21bed2dcfc6b00e0ddc6ab240e88274c36dc3278c93fc98c1,3,45.1685704923,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10050,hourly_seed_10050,3f1e3c0800abf2a21bed2dcfc6b00e0ddc6ab240e88274c36dc3278c93fc98c1,4,45.1685704923,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10050,hourly_seed_10050,3f1e3c0800abf2a21bed2dcfc6b00e0ddc6ab240e88274c36dc3278c93fc98c1,6,45.1685704923,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10050,hourly_seed_10050,3f1e3c0800abf2a21bed2dcfc6b00e0ddc6ab240e88274c36dc3278c93fc98c1,8,45.1685704923,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10051,hourly_seed_10051,584a08081dc8cb515cac059f51ce456813aa13a9e26d148b368a44aaa9330d25,1,98.0714128615,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10051,hourly_seed_10051,584a08081dc8cb515cac059f51ce456813aa13a9e26d148b368a44aaa9330d25,2,77.3775963128,optimal,1.27897692437e-13,1
climate_5a,eulp_mixed_5a,5A,10051,hourly_seed_10051,584a08081dc8cb515cac059f51ce456813aa13a9e26d148b368a44aaa9330d25,3,77.3775963128,optimal,1.27897692437e-13,1
climate_5a,eulp_mixed_5a,5A,10051,hourly_seed_10051,584a08081dc8cb515cac059f51ce456813aa13a9e26d148b368a44aaa9330d25,4,67.8269368006,optimal,-1.27897692437e-13,1
climate_5a,eulp_mixed_5a,5A,10051,hourly_seed_10051,584a08081dc8cb515cac059f51ce456813aa13a9e26d148b368a44aaa9330d25,6,61.6639333835,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10051,hourly_seed_10051,584a08081dc8cb515cac059f51ce456813aa13a9e26d148b368a44aaa9330d25,8,61.6639333835,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10052,hourly_seed_10052,5f9e53953fc3701c9b7e98bc1515a7cef3993c799976f7b7b30383629a82427e,1,63.7205325216,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10052,hourly_seed_10052,5f9e53953fc3701c9b7e98bc1515a7cef3993c799976f7b7b30383629a82427e,2,62.4093412326,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10052,hourly_seed_10052,5f9e53953fc3701c9b7e98bc1515a7cef3993c799976f7b7b30383629a82427e,3,62.4093412326,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10052,hourly_seed_10052,5f9e53953fc3701c9b7e98bc1515a7cef3993c799976f7b7b30383629a82427e,4,62.4093412326,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10052,hourly_seed_10052,5f9e53953fc3701c9b7e98bc1515a7cef3993c799976f7b7b30383629a82427e,6,52.3000428283,optimal,-2.84217094304e-14,1
climate_5a,eulp_mixed_5a,5A,10052,hourly_seed_10052,5f9e53953fc3701c9b7e98bc1515a7cef3993c799976f7b7b30383629a82427e,8,52.3000428283,optimal,-2.84217094304e-14,1
climate_5a,eulp_mixed_5a,5A,10053,hourly_seed_10053,8e9900935bbd3637b8351e970e3cc3b0e76990341b5922934e8d0275b0e46a16,1,107.652965812,optimal,-1.13686837722e-13,1
climate_5a,eulp_mixed_5a,5A,10053,hourly_seed_10053,8e9900935bbd3637b8351e970e3cc3b0e76990341b5922934e8d0275b0e46a16,2,80.8534288144,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10053,hourly_seed_10053,8e9900935bbd3637b8351e970e3cc3b0e76990341b5922934e8d0275b0e46a16,3,63.6042871412,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10053,hourly_seed_10053,8e9900935bbd3637b8351e970e3cc3b0e76990341b5922934e8d0275b0e46a16,4,63.6042871412,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10053,hourly_seed_10053,8e9900935bbd3637b8351e970e3cc3b0e76990341b5922934e8d0275b0e46a16,6,63.6042871412,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10053,hourly_seed_10053,8e9900935bbd3637b8351e970e3cc3b0e76990341b5922934e8d0275b0e46a16,8,58.2135619756,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10054,hourly_seed_10054,bda7e2a370e8c0b09e07e33a9ddefad75453c21f7f93c7d678e72157be42199f,1,96.008862184,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10054,hourly_seed_10054,bda7e2a370e8c0b09e07e33a9ddefad75453c21f7f93c7d678e72157be42199f,2,74.8526683544,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10054,hourly_seed_10054,bda7e2a370e8c0b09e07e33a9ddefad75453c21f7f93c7d678e72157be42199f,3,74.8526683544,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10054,hourly_seed_10054,bda7e2a370e8c0b09e07e33a9ddefad75453c21f7f93c7d678e72157be42199f,4,74.8526683544,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10054,hourly_seed_10054,bda7e2a370e8c0b09e07e33a9ddefad75453c21f7f93c7d678e72157be42199f,6,49.2458141119,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10054,hourly_seed_10054,bda7e2a370e8c0b09e07e33a9ddefad75453c21f7f93c7d678e72157be42199f,8,49.2458141119,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10055,hourly_seed_10055,560504d97ebfcda306bad71fb13a2396cf0e14a74dbb7771c44f41061d39d323,1,100.33684935,optimal,-1.13686837722e-13,1
climate_5a,eulp_mixed_5a,5A,10055,hourly_seed_10055,560504d97ebfcda306bad71fb13a2396cf0e14a74dbb7771c44f41061d39d323,2,79.2634905072,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10055,hourly_seed_10055,560504d97ebfcda306bad71fb13a2396cf0e14a74dbb7771c44f41061d39d323,3,71.2747444476,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10055,hourly_seed_10055,560504d97ebfcda306bad71fb13a2396cf0e14a74dbb7771c44f41061d39d323,4,66.2369514136,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10055,hourly_seed_10055,560504d97ebfcda306bad71fb13a2396cf0e14a74dbb7771c44f41061d39d323,6,62.1732537319,optimal,-1.20792265079e-13,1
climate_5a,eulp_mixed_5a,5A,10055,hourly_seed_10055,560504d97ebfcda306bad71fb13a2396cf0e14a74dbb7771c44f41061d39d323,8,62.1732537319,optimal,-1.20792265079e-13,1
climate_5a,eulp_mixed_5a,5A,10056,hourly_seed_10056,66111a8ccb8de58718925d8068c0ce7328442d4a51001e4b2f24c287d90b50db,1,108.355418852,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10056,hourly_seed_10056,66111a8ccb8de58718925d8068c0ce7328442d4a51001e4b2f24c287d90b50db,2,61.163456069,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10056,hourly_seed_10056,66111a8ccb8de58718925d8068c0ce7328442d4a51001e4b2f24c287d90b50db,3,61.163456069,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10056,hourly_seed_10056,66111a8ccb8de58718925d8068c0ce7328442d4a51001e4b2f24c287d90b50db,4,61.163456069,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10056,hourly_seed_10056,66111a8ccb8de58718925d8068c0ce7328442d4a51001e4b2f24c287d90b50db,6,61.163456069,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10056,hourly_seed_10056,66111a8ccb8de58718925d8068c0ce7328442d4a51001e4b2f24c287d90b50db,8,57.8878060453,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10057,hourly_seed_10057,c0d4899e51c546d776f5b738a1ae3ab8624a9b49783a469de8d241f140286788,1,111.453288697,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10057,hourly_seed_10057,c0d4899e51c546d776f5b738a1ae3ab8624a9b49783a469de8d241f140286788,2,108.431829451,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10057,hourly_seed_10057,c0d4899e51c546d776f5b738a1ae3ab8624a9b49783a469de8d241f140286788,3,52.3862200158,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10057,hourly_seed_10057,c0d4899e51c546d776f5b738a1ae3ab8624a9b49783a469de8d241f140286788,4,52.3862200158,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10057,hourly_seed_10057,c0d4899e51c546d776f5b738a1ae3ab8624a9b49783a469de8d241f140286788,6,52.3862200158,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10057,hourly_seed_10057,c0d4899e51c546d776f5b738a1ae3ab8624a9b49783a469de8d241f140286788,8,52.3862200158,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10058,hourly_seed_10058,bab2371bda7c584de698714d07d73b6e6761745bc33ddda7958c836cf89489b0,1,99.338246282,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10058,hourly_seed_10058,bab2371bda7c584de698714d07d73b6e6761745bc33ddda7958c836cf89489b0,2,66.106644446,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10058,hourly_seed_10058,bab2371bda7c584de698714d07d73b6e6761745bc33ddda7958c836cf89489b0,3,66.106644446,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10058,hourly_seed_10058,bab2371bda7c584de698714d07d73b6e6761745bc33ddda7958c836cf89489b0,4,48.1984638025,optimal,-6.39488462184e-14,1
climate_5a,eulp_mixed_5a,5A,10058,hourly_seed_10058,bab2371bda7c584de698714d07d73b6e6761745bc33ddda7958c836cf89489b0,6,48.1984638025,optimal,-6.39488462184e-14,1
climate_5a,eulp_mixed_5a,5A,10058,hourly_seed_10058,bab2371bda7c584de698714d07d73b6e6761745bc33ddda7958c836cf89489b0,8,48.1984638025,optimal,-6.39488462184e-14,1
climate_5a,eulp_mixed_5a,5A,10059,hourly_seed_10059,1dafc7e3271aeb67754adcb79a5ba3c329928d1919cf2c29f887492aec4fa8ba,1,76.0771926086,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10059,hourly_seed_10059,1dafc7e3271aeb67754adcb79a5ba3c329928d1919cf2c29f887492aec4fa8ba,2,76.0771926086,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10059,hourly_seed_10059,1dafc7e3271aeb67754adcb79a5ba3c329928d1919cf2c29f887492aec4fa8ba,3,76.0771926086,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10059,hourly_seed_10059,1dafc7e3271aeb67754adcb79a5ba3c329928d1919cf2c29f887492aec4fa8ba,4,76.0771926086,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10059,hourly_seed_10059,1dafc7e3271aeb67754adcb79a5ba3c329928d1919cf2c29f887492aec4fa8ba,6,63.7084353802,optimal,6.39488462184e-14,1
climate_5a,eulp_mixed_5a,5A,10059,hourly_seed_10059,1dafc7e3271aeb67754adcb79a5ba3c329928d1919cf2c29f887492aec4fa8ba,8,59.5915182608,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10060,hourly_seed_10060,fccc4ca1913d6f6ca5c41d9251905803bb29e007e2fdc340da64ec1a2ad36a0e,1,111.720464317,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10060,hourly_seed_10060,fccc4ca1913d6f6ca5c41d9251905803bb29e007e2fdc340da64ec1a2ad36a0e,2,110.294844158,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10060,hourly_seed_10060,fccc4ca1913d6f6ca5c41d9251905803bb29e007e2fdc340da64ec1a2ad36a0e,3,110.294844158,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10060,hourly_seed_10060,fccc4ca1913d6f6ca5c41d9251905803bb29e007e2fdc340da64ec1a2ad36a0e,4,105.237937126,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10060,hourly_seed_10060,fccc4ca1913d6f6ca5c41d9251905803bb29e007e2fdc340da64ec1a2ad36a0e,6,64.8293061517,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10060,hourly_seed_10060,fccc4ca1913d6f6ca5c41d9251905803bb29e007e2fdc340da64ec1a2ad36a0e,8,64.8293061517,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10061,hourly_seed_10061,24aad2942b55a318f7beac4afe9d48693fa5d1ccceadf94adfc664de69175cd4,1,68.6486292503,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10061,hourly_seed_10061,24aad2942b55a318f7beac4afe9d48693fa5d1ccceadf94adfc664de69175cd4,2,57.707045724,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10061,hourly_seed_10061,24aad2942b55a318f7beac4afe9d48693fa5d1ccceadf94adfc664de69175cd4,3,57.707045724,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10061,hourly_seed_10061,24aad2942b55a318f7beac4afe9d48693fa5d1ccceadf94adfc664de69175cd4,4,57.707045724,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10061,hourly_seed_10061,24aad2942b55a318f7beac4afe9d48693fa5d1ccceadf94adfc664de69175cd4,6,57.707045724,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10061,hourly_seed_10061,24aad2942b55a318f7beac4afe9d48693fa5d1ccceadf94adfc664de69175cd4,8,57.707045724,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10062,hourly_seed_10062,f4d9e3bdd99df6b50d4f6561ac91c6faca816b3bea41f85290db73d6005f4cd8,1,98.8856275351,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10062,hourly_seed_10062,f4d9e3bdd99df6b50d4f6561ac91c6faca816b3bea41f85290db73d6005f4cd8,2,64.8032078454,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10062,hourly_seed_10062,f4d9e3bdd99df6b50d4f6561ac91c6faca816b3bea41f85290db73d6005f4cd8,3,64.8032078454,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10062,hourly_seed_10062,f4d9e3bdd99df6b50d4f6561ac91c6faca816b3bea41f85290db73d6005f4cd8,4,60.6469101464,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10062,hourly_seed_10062,f4d9e3bdd99df6b50d4f6561ac91c6faca816b3bea41f85290db73d6005f4cd8,6,49.8265053706,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10062,hourly_seed_10062,f4d9e3bdd99df6b50d4f6561ac91c6faca816b3bea41f85290db73d6005f4cd8,8,49.8265053706,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10063,hourly_seed_10063,bdcc8fb7976cdca0d4d4cf046e211941d0781810dfb102c17a30beaa1172f29f,1,96.6550678666,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10063,hourly_seed_10063,bdcc8fb7976cdca0d4d4cf046e211941d0781810dfb102c17a30beaa1172f29f,2,95.0837499765,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10063,hourly_seed_10063,bdcc8fb7976cdca0d4d4cf046e211941d0781810dfb102c17a30beaa1172f29f,3,95.0837499765,optimal,0,1
